,name,location,tweet,friends,followers,status_count,time,device_type,sentiments,text
7421,kenjapala,ke uk zim,rt @von_bismack: peter obi thanking pdp supporters for their tenacity and he also opined that this judgement is not about buhari or atiku b…,5001,3784,214683,2019-10-30 16:37:36+00:00,android,neutral,von bismack peter obi thanking pdp supporter tenacity also opined judgement buhari atiku b
7422,Evans_sly,lasgidi,rt @chiefojukwu: in shā allāh is arabic not 'muslim' for 'god willing'. it is only nigerians who mistake the language 'arabic' for 'islam'…,4997,4243,26556,2019-10-30 16:37:37+00:00,android,positive,chiefojukwu sh h arabic muslim god willing nigerian mistake language arabic islam
7423,yeilagha,nigeria,"rt @william_ukpe: if you're cheering because atiku has lost in the supreme court

let me tell you something about tyranny

it needs blood t…",470,480,61865,2019-10-30 16:37:37+00:00,android,neutral,william ukpe cheering atiku lost supreme court let tell something tyranny need blood
7424,NigerianNewsweb,nigeria,"""your case lacks merit!"" supreme court dismisses atiku's appeal, upholds buhari's victory at the polls… https://t.co/l8d6nxluk1",217,97,4787,2019-10-30 16:37:40+00:00,other,neutral,case lack merit supreme court dismisses atiku appeal upholds buhari victory poll
7425,TheresaTekenah,"abuja, nembe creek",@atiku farewell aa.,6715,10203,21934,2019-10-30 16:37:42+00:00,iOS,neutral,atiku farewell aa
7426,MobilePunch,"lagos, nigeria","supreme court judgment: accept loss in good faith, gbajabiamila urges atiku, pdp
https://t.co/dmqgq97mkp",2573,2629537,398182,2019-10-30 16:37:42+00:00,android,positive,supreme court judgment accept loss good faith gbajabiamila urge atiku pdp
7427,advocateniger,none,new post: breaking: supreme court delivers final judgement in atiku’s case against buhari https://t.co/t1kjj5jpk3,11,48,8891,2019-10-30 16:37:42+00:00,other,positive,new post breaking supreme court delivers final judgement atiku case buhari
7428,shyne_4me,none,"rt @realsolakuti: dear nigerians, the matter don cast. 
pdp cannot save you.
atiku cannot save you.
the judiciary cannot save you.
the legi…",197,161,337,2019-10-30 16:37:44+00:00,iOS,neutral,realsolakuti dear nigerian matter cast pdp cannot save atiku cannot save judiciary cannot save legi
7429,DRElMo_ATIKU,none,@lucydeez1 @atiku i love that,910,2581,1629,2019-10-30 16:37:45+00:00,iOS,positive,lucydeez1 atiku love
7430,MC_Kayboy,lagos,"rt @chiefojukwu: 12. just four years. while kagame took 15 years to bring small rwanda to where it is today, obasanjo, atiku, jonathan and…",2457,2764,52522,2019-10-30 16:37:46+00:00,android,negative,chiefojukwu 12 four year kagame took 15 year bring small rwanda today obasanjo atiku jonathan
7431,advocateniger,none,new post: presidential election: buhari wins first victory against atiku at supreme court https://t.co/5bevlwpuk8,11,48,8893,2019-10-30 16:37:47+00:00,other,positive,new post presidential election buhari win first victory atiku supreme court
7432,LastkingPapaz,none,@ogundamisi @atiku oni'jekuje alayini opolo agbaya ni yin sir.....  🤗,1647,1811,7590,2019-10-30 16:37:50+00:00,android,neutral,ogundamisi atiku oni jekuje alayini opolo agbaya ni yin sir
7433,Rayelewa,nigeria,"rt @swaaguu_baba: atiku should just go and rest, even if he goes to all the courts in the world he'll just end up being fucked and he won't…",1490,1486,6429,2019-10-30 16:37:50+00:00,android,negative,swaaguu baba atiku go rest even go court world end fucked
7434,olayemi_123,"ibadan, nigeria",rt @mikeko1234: @olayemi_123 at last i've seen someone who has analysed the issues devoid of emotions. i did advise some of my friends that…,8,2950,8541,2019-10-30 16:37:52+00:00,android,negative,mikeko1234 olayemi 123 last seen someone analysed issue devoid emotion advise friend
7435,Lanre_Adekeye,a happy place,"supporting atiku abubakar to be president is one of the best decisions i have made in my life.

congratulations all… https://t.co/snqjdhyoen",654,314,18727,2019-10-30 16:37:52+00:00,android,positive,supporting atiku abubakar president one best decision made life congratulation
7436,kassim2468,nigeria..,rt @tvcnewsng: #jh @babajideotitoju : atiku's case failed largely because both the pdp and their candidates found it difficult to bring wit…,517,728,72383,2019-10-30 16:37:52+00:00,android,negative,tvcnewsng jh babajideotitoju atiku case failed largely pdp candidate found difficult bring wit
7437,advocateniger,none,"new post: updated: supreme court dismisses atiku, pdp’s appeal https://t.co/8kqmf7hom6",11,48,8895,2019-10-30 16:37:53+00:00,other,positive,new post updated supreme court dismisses atiku pdp appeal
7438,Kelly4newdawn, nigeria,@thecableng @atiku like this comment for instant follow and kfb,1181,344,1002,2019-10-30 16:37:54+00:00,android,neutral,thecableng atiku like comment instant follow kfb
7439,chundung4,nigeria,"@atiku @thony_yhl not that we are surprise by this, we all knew the verdict tèle...this too shall pass,who survive… https://t.co/wmprnkqhx4",765,525,8850,2019-10-30 16:37:59+00:00,android,neutral,atiku thony yhl surprise knew verdict le shall pas survive
7440,Oluwafemi_Kingg,none,shotan,740,747,2301,2019-10-30 16:37:59+00:00,other,neutral,shotan
7441,Doubleballz,"saint-tropez, france ","@atiku @iyke_nwabuko @officialpdpnig oga next time use ginseng cream, it makes cumming easier",1642,1825,115308,2019-10-30 16:38:01+00:00,other,neutral,atiku iyke nwabuko officialpdpnig oga next time use ginseng cream make cumming easier
7442,kvng_phranciz,nigeria,"rt @realsolakuti: dear nigerians, the matter don cast. 
pdp cannot save you.
atiku cannot save you.
the judiciary cannot save you.
the legi…",775,788,6445,2019-10-30 16:38:01+00:00,android,neutral,realsolakuti dear nigerian matter cast pdp cannot save atiku cannot save judiciary cannot save legi
7443,Bajgop07,none,"as it happen at the supreme court today.

atiku petition dismissed by mr tanko https://t.co/zrunz3vkta",2272,2154,16138,2019-10-30 16:38:02+00:00,android,neutral,happen supreme court today atiku petition dismissed mr tanko
7444,GreatSMJ,worldwide,rt @ama5swag: sad you directly contributed to this role because of pecuniary interests https://t.co/if5nmfm2re,1253,1289,41862,2019-10-30 16:38:04+00:00,android,negative,ama5swag sad directly contributed role pecuniary interest
7445,Folyjay,lagos,rt @fatilewaseun: support a younger cerebral candidate. https://t.co/mebw3obbux,4985,1913,105113,2019-10-30 16:38:04+00:00,iOS,neutral,fatilewaseun support younger cerebral candidate
7446,dawood_abubakar,none,"rt @daily_trust: atiku in a statement on wednesday by his special adviser on media, mr. paul ibe, said his spirit was not broken as a resul…",115,202,699,2019-10-30 16:38:04+00:00,android,positive,daily trust atiku statement wednesday special adviser medium mr paul ibe said spirit broken resul
7447,Ibma18,none,@bbchausa atiku dan neman tayarda fitinane wannan kawai ya qara nunawa jama'ar najeriya cewa atiku ba ainihin dan k… https://t.co/xzvova5jn5,57,11,127,2019-10-30 16:38:06+00:00,other,neutral,bbchausa atiku dan neman tayarda fitinane wannan kawai ya qara nunawa jama ar najeriya cewa atiku ba ainihin dan k
7448,ibrolawon,nigeria,"the inconclusive match has been concluded by the supreme court.
atiku is not coming 🤭",4322,3361,3404,2019-10-30 16:38:06+00:00,android,neutral,inconclusive match concluded supreme court atiku coming
7449,Nigeria_Senator,none,"@ghenhiskhan @mbuhari @yelesowore those who brought him to power aren't spare.

atiku and saraki are testimonies.",312,677,71455,2019-10-30 16:38:06+00:00,android,neutral,ghenhiskhan mbuhari yelesowore brought power spare atiku saraki testimony
7450,LucyDeez1,"abuja, nigeria","rt @thecableng: video: this judgement is not about @mbuhari or @atiku, it's about the future of #nigeria, says @peterobi #supremecourt http…",4232,2699,6469,2019-10-30 16:38:09+00:00,android,neutral,thecableng video judgement mbuhari atiku future nigeria say peterobi supremecourt
7451,maimcy,bla bla-ing over my beautiful ,rt @thecableng: ‘#nigerian judiciary has been sabotaged’ — atiku rejects supreme court judgement | thecable https://t.co/od2aermjtc #suprem…,2163,2534,70994,2019-10-30 16:38:11+00:00,android,neutral,thecableng nigerian judiciary sabotaged atiku reject supreme court judgement thecable suprem
7452,Paulike28,behind ya. lol,@atiku #onoghen strategy.,351,54,897,2019-10-30 16:38:12+00:00,android,neutral,atiku onoghen strategy
7453,ELDERMYELDER,none,"rt @laurestar: breaking news
the supreme court has dismissed @atiku's case brought against the ruling of the election tribunal, in respect…",360,203,9561,2019-10-30 16:38:12+00:00,android,neutral,laurestar breaking news supreme court dismissed atiku case brought ruling election tribunal respect
7454,bosahgibson,"onitsha, nigeria","rt @adebanqie: shout out to 

1. atiku's lawyers
2. the brain behind non-existent inec server
2. osita, the useless star witness
3. the fak…",308,23,541,2019-10-30 16:38:14+00:00,android,negative,adebanqie shout 1 atiku lawyer 2 brain behind non existent inec server 2 osita useless star witness 3 fak
7455,AL_Tofunmi,"lagos, nigeria","rt @thecableng: video: this judgement is not about @mbuhari or @atiku, it's about the future of #nigeria, says @peterobi #supremecourt http…",5462,9137,16634,2019-10-30 16:38:14+00:00,android,neutral,thecableng video judgement mbuhari atiku future nigeria say peterobi supremecourt
7456,usmansalisu49,yobe,@aminualiyu11 @atiku https://t.co/2pfz9mltxv,515,343,389,2019-10-30 16:38:16+00:00,android,neutral,aminualiyu11 atiku
7457,omolere19044944,none,"@atiku you fought for yourself, friends and families which you earlier promised to sell nnpc to!",251,274,5546,2019-10-30 16:38:17+00:00,android,neutral,atiku fought friend family earlier promised sell nnpc
7458,advocateniger,none,new post: supreme court dismisses atiku’s petition challenging buhari’s election victory https://t.co/meeyfbddrs,11,48,8906,2019-10-30 16:38:19+00:00,other,positive,new post supreme court dismisses atiku petition challenging buhari election victory
7459,stanxpressart,none,"@bukiwire @atiku tell me what you depend one since pmb is in power.  less you forget between 1999-2014,
we are even… https://t.co/aj1jauqofh",61,15,32,2019-10-30 16:38:19+00:00,android,negative,bukiwire atiku tell depend one since pmb power le forget 1999 2014 even
7460,AngryFaithful,none,@atiku good governance is good...🤕,59,14,61,2019-10-30 16:38:21+00:00,android,positive,atiku good governance good
7461,9japarol_com,nigeria ,"supreme court judgment: accept loss in good faith, gbajabiamila urges atiku, pdp
https://t.co/6vzn6cvmla",16,6066,13510,2019-10-30 16:38:23+00:00,other,positive,supreme court judgment accept loss good faith gbajabiamila urge atiku pdp
7462,nwaogu665,"kentucky, usa","either way (+ or -) the supreme court decision goes under cjn tanko muhammad in atiku abubakar’s appeal, don’t worry, na de same people ooo!",291,278,653,2019-10-30 16:38:23+00:00,iOS,neutral,either way supreme court decision go cjn tanko muhammad atiku abubakar appeal worry na de people ooo
7463,maimcy,bla bla-ing over my beautiful ,"rt @daily_trust: atiku in a statement on wednesday by his special adviser on media, mr. paul ibe, said his spirit was not broken as a resul…",2163,2534,70996,2019-10-30 16:38:23+00:00,android,positive,daily trust atiku statement wednesday special adviser medium mr paul ibe said spirit broken resul
7464,onlydotcom,none,"atiku's ""erection"" of 7 months discharged within few minutes....  his cumin was too poor ending in a total loss to his pocket",445,261,3541,2019-10-30 16:38:24+00:00,android,negative,atiku erection 7 month discharged within minute cumin poor ending total loss pocket
7465,gentlelyno1,none,@dunteeto @atiku and better under buhari ryt...  please think because atiku has nothing to loose.,999,798,519,2019-10-30 16:38:26+00:00,android,positive,dunteeto atiku better buhari ryt please think atiku nothing loose
7466,paulpirenzo,"paris, france","any body hoping that anything tangible will come out of the atiku's appeal is a time waster,because he was planted… https://t.co/n4fnppzqlw",19,4,10,2019-10-30 16:38:27+00:00,android,neutral,body hoping anything tangible come atiku appeal time waster planted
7467,Aisha56567186,"abuja, nigeria","rt @ahayatu: is to go and unseat paul biya of his native country cameroun. 

nonsense! https://t.co/jt1weuq9m9",535,373,33948,2019-10-30 16:38:27+00:00,android,neutral,ahayatu go unseat paul biya native country cameroun nonsense
7468,advocateniger,none,new post: atiku vs buhari: pdp expresses shock over supreme court verdict https://t.co/luxm0adlwy,11,48,8908,2019-10-30 16:38:27+00:00,other,positive,new post atiku v buhari pdp express shock supreme court verdict
7469,el_obino,"lagos, nigeria","rt @post_nigeria: #breaking: ‘@officialapcng #supremecourt dumps @atiku’s appeal in the dirty gutters, delivers judgement https://t.co/xi8a…",10846,11321,9692,2019-10-30 16:38:29+00:00,android,negative,post nigeria breaking officialapcng supremecourt dump atiku appeal dirty gutter delivers judgement
7470,FadaunsiAdeniyi,none,"rt @akaebube: my attention has been drawn to the fact that supreme court has dismissed atiku's appeal

today's episode reminds of when clat…",4509,4353,105790,2019-10-30 16:38:30+00:00,android,neutral,akaebube attention drawn fact supreme court dismissed atiku appeal today episode reminds clat
7471,whales1212,none,"@dokunojomo @daily_trust you guys make me laugh, which god? the god that has kept quiet when your atiku was stealin… https://t.co/75acr9lnkw",974,1126,66098,2019-10-30 16:38:30+00:00,other,positive,dokunojomo daily trust guy make laugh god god kept quiet atiku stealin
7472,Poshiblinz4,lagos nigeria//ig=poshiblinks,"rt @nnaji_kate: dear atiku, 
          dont mind these ungrateful nigerians, they don’t appreciate you. we the people of cameroon know your…",4998,2755,60107,2019-10-30 16:38:31+00:00,other,neutral,nnaji kate dear atiku dont mind ungrateful nigerian appreciate people cameroon know
7473,Major_boy1,"lagos, nigeria","rt @realsolakuti: dear nigerians, the matter don cast. 
pdp cannot save you.
atiku cannot save you.
the judiciary cannot save you.
the legi…",473,239,1921,2019-10-30 16:38:33+00:00,android,neutral,realsolakuti dear nigerian matter cast pdp cannot save atiku cannot save judiciary cannot save legi
7474,bomi8,"lagos, nigeria","rt @thecableng: video: this judgement is not about @mbuhari or @atiku, it's about the future of #nigeria, says @peterobi #supremecourt http…",142,36,3311,2019-10-30 16:38:34+00:00,android,neutral,thecableng video judgement mbuhari atiku future nigeria say peterobi supremecourt
